OCCUPANT  ID,BUSINESS NAME,ADDRESS NUMBER,STREET PREFIX,STREET NAME,STREET TYPE,FULL ADDRESS,APARTMENT/SUITE,CITY,STATE,ZIP CODE,INSPECTION DATE,INSPECTION TYPE CODE,INSPECTION TYPE DESCRIPTION,INSPECTION VIOLATION CODE,INSPECTION VIOLATION DESCRIPTION,GEOLOCATION
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,9/12/2014,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.149686 30.451462)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,11/30/2017,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,10/10/2017,OCC,Occupancy,43.7.2.1,Change Of Occupancy Classification,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,8/27/2019,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,10/30/2018,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,11/12/2020,REG,Annual Inspection,43.7.2.1,Change Of Occupancy Classification,POINT (-91.184567 30.444323)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,9/12/2014,OCC,Occupancy,7.10.1.1,Where Required.,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.149686 30.451462)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,10/10/2017,OCC,Occupancy,7.10.5.2.1,Every Sign Required,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,11/30/2017,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,10/30/2018,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,8/27/2019,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.184567 30.444323)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.149686 30.451462)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,11/12/2020,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.184567 30.444323)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.149686 30.451462)
6038,Reggies Automotive,343,,LOFASO,ST,343 LOFASO ST,,Baton Rouge,LA,70806,9/12/2014,OCC,Occupancy,7.10.5.2.1,Every Sign Required,POINT (-91.149686 30.451462)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,11/30/2017,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,10/10/2017,OCC,Occupancy,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,10/30/2018,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,8/27/2019,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.184567 30.444323)
2024,DeBenedetto Investments - RESIDENCE,343,,ROYAL,ST,343 ROYAL ST,,Baton Rouge,LA,70802,11/12/2020,REG,Annual Inspection,7.9.1.1*,Emergency Lighting Facilities,POINT (-91.184567 30.444323)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/21/2013,OCC,Occupancy,1:10.13.1,Vegetation,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/25/2013,OCC,Occupancy,1:10.13.1,Vegetation,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/16/2014,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/25/2013,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,9/12/2013,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/21/2013,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/25/2013,OCC,Occupancy,7.1.10.1*,General.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/21/2013,OCC,Occupancy,7.1.10.1*,General.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,9/12/2013,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/21/2013,OCC,Occupancy,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/16/2014,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/25/2013,OCC,Occupancy,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/25/2013,OCC,Occupancy,70:400.8,Flexible Cords Not Permitted,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/21/2013,OCC,Occupancy,70:400.8,Flexible Cords Not Permitted,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/21/2013,OCC,Occupancy,70:406.5,Receptacle Covers,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/25/2013,OCC,Occupancy,70:406.5,Receptacle Covers,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,11/14/2019,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/21/2013,OCC,Occupancy,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/18/2017,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,11/5/2018,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/2/2015,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/5/2016,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,9/12/2013,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/16/2014,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,6/25/2013,OCC,Occupancy,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
26080,Mike Hartford - BR,345,,LOFASO,ST,345 LOFASO ST,,Baton Rouge,LA,70806,10/2/2020,REG,Annual Inspection,MISC,Miscellaneous Provisions,POINT (-91.149683 30.451326)
14420,Kids & Co.,355,,EAST,DR,355 EAST DR,,Baton Rouge,LA,70806,12/17/2019,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.149466 30.445552)
14420,Kids & Co.,355,,EAST,DR,355 EAST DR,,Baton Rouge,LA,70806,3/7/2018,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.149466 30.445552000000003)
14420,Kids & Co.,355,,EAST,DR,355 EAST DR,,Baton Rouge,LA,70806,5/23/2017,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.149466 30.445552000000003)
14420,Kids & Co.,355,,EAST,DR,355 EAST DR,,Baton Rouge,LA,70806,9/9/2016,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.149466 30.445552000000003)
14420,Kids & Co.,355,,EAST,DR,355 EAST DR,,Baton Rouge,LA,70806,5/29/2015,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.149466 30.445552000000003)
14420,Kids & Co.,355,,EAST,DR,355 EAST DR,,Baton Rouge,LA,70806,4/25/2013,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.149466 30.445552000000003)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,13.3.1.2,Automatic Sprinklers.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,13.3.1.2,Automatic Sprinklers.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,13.3.1.7.1*,Supervisory Signals.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,13.3.1.7.1*,Supervisory Signals.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,13.3.2.11.2,Sprinkler systems,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,13.3.2.11.2,Sprinkler systems,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,13.3.2.18.6*,Sprinkler Requirements,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,13.3.2.18.6*,Sprinkler Requirements,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,901.5.1,Occupancy.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,901.5.1,Occupancy.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,902.1.42,SUPERVISORY SIGNAL-INITIATING DEVICE.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,902.1.42,SUPERVISORY SIGNAL-INITIATING DEVICE.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,902.1.42,SUPERVISORY SIGNAL-INITIATING DEVICE.,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,LAC 55:V:303,Plans Required,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,LAC 55:V:303,Plans Required,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,10/20/2020,INT,Interior Renovation,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.123925 30.448078)
13312,Goodwood Place Apartments,356,,APARTMENT COURT,DR,356 APARTMENT COURT DR,,Baton Rouge,LA,70806,11/12/2020,INT,Interior Renovation,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.123925 30.448078)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,3/18/2015,REG,Annual Inspection,1:10.12.1,Posting Of Address,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,1/6/2015,COMPL,Complaint,1:10.12.1,Posting Of Address,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,3/18/2015,REG,Annual Inspection,10:6.3.1,Maintenance,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,1/6/2015,COMPL,Complaint,10:6.3.1,Maintenance,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,3/18/2015,REG,Annual Inspection,7.10.1.1,Where Required.,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,1/6/2015,COMPL,Complaint,7.10.1.1,Where Required.,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,3/18/2015,REG,Annual Inspection,7.10.5.2.1,Every Sign Required,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,1/6/2015,COMPL,Complaint,7.10.5.2.1,Every Sign Required,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,6/22/2011,FACP,Fire Alarm Inspection,9.6.1.6*,Out Of Service,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,7/9/2011,FACP,Fire Alarm Inspection,9.6.1.6*,Out Of Service,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,6/28/2011,MISC,Miscellaneous Inspection,9.6.1.6*,Out Of Service,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,3/18/2015,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,1/6/2015,COMPL,Complaint,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,3/14/2014,REG,Annual Inspection,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,2/26/2013,COMPL,Complaint,LRS 40:1646,Annual Inspection of Life Safety Equipment,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,12/28/2011,COMPL,Complaint,MISC,Miscellaneous Provisions,POINT (-91.13588 30.44717)
25354,College Park Apartments,373,,COMMUNITY COLLEGE,DR,373 COMMUNITY COLLEGE DR,A,Baton Rouge,LA,70807,12/28/2011,COMPL,Complaint,MISC,Miscellaneous Provisions,POINT (-91.13588 30.44717)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,6/19/2013,MISC,Miscellaneous Inspection,10:6.3.1,Maintenance,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,12/19/2012,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,10/30/2012,OCC,Occupancy,10:6.3.1,Maintenance,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,6/19/2013,MISC,Miscellaneous Inspection,25:5.2.1.1.1,Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,12/19/2012,OCC,Occupancy,25:5.2.1.1.1,Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,10/30/2012,OCC,Occupancy,25:5.2.1.1.1,Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,6/19/2013,MISC,Miscellaneous Inspection,25:5.2.1.1.2,Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,12/19/2012,OCC,Occupancy,25:5.2.1.1.2,Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,10/30/2012,OCC,Occupancy,25:5.2.1.1.2,Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,6/19/2013,MISC,Miscellaneous Inspection,25:5.2.3.1,Hangers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,12/19/2012,OCC,Occupancy,25:5.2.3.1,Hangers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,10/30/2012,OCC,Occupancy,25:5.2.3.1,Hangers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,6/19/2013,MISC,Miscellaneous Inspection,25:5.4.1.4,Spare Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,12/19/2012,OCC,Occupancy,25:5.4.1.4,Spare Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,10/30/2012,OCC,Occupancy,25:5.4.1.4,Spare Sprinklers,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,6/19/2013,MISC,Miscellaneous Inspection,25:5.4.1.6,Spare Sprinkler Wrench,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,12/19/2012,OCC,Occupancy,25:5.4.1.6,Spare Sprinkler Wrench,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,10/30/2012,OCC,Occupancy,25:5.4.1.6,Spare Sprinkler Wrench,POINT (-91.139064 30.452004)
22014,The Garage Men's Clothing,375,N,Foster,DR,375 N Foster DR,,BATON ROUGE,LA,70806,6/19/2013,MISC,Miscellaneous Inspection,43.7.2.1,Change Of Occupancy Classification,POINT (-91.139064 30.452004)
